County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Appling,13001.0,1.0,0.0,0.0002,0.0,18507.0,5e-05,5.0,0.0,0.0,2020/01/04 18:28:00
Bacon,13005.0,6.0,0.0,0.0013,0.0,11185.0,0.00054,54.0,0.0,0.0,2020/01/04 18:28:00
Baker,13007.0,4.0,1.0,0.0008,0.25,3092.0,0.0012900000000000001,129.0,32.0,25.0,2020/01/04 18:28:00
Baldwin,13009.0,7.0,1.0,0.0015,0.1429,44823.0,0.00016,16.0,2.0,14.0,2020/01/04 18:28:00
Banks,13011.0,3.0,0.0,0.0006,0.0,18988.0,0.00016,16.0,0.0,0.0,2020/01/04 18:28:00
Barrow,13013.0,20.0,2.0,0.0042,0.1,80809.0,0.00025,25.0,2.0,10.0,2020/01/04 18:28:00
Bartow,13015.0,147.0,4.0,0.031,0.0272,106408.0,0.0013800000000000002,138.0,4.0,3.0,2020/01/04 18:28:00
Ben Hill,13017.0,3.0,0.0,0.0006,0.0,16787.0,0.00018,18.0,0.0,0.0,2020/01/04 18:28:00
Berrien,13019.0,2.0,0.0,0.0004,0.0,19252.0,0.0001,10.0,0.0,0.0,2020/01/04 18:28:00
Bibb,13021.0,23.0,1.0,0.0048,0.0435,153095.0,0.00015,15.0,1.0,4.0,2020/01/04 18:28:00
Bleckley,13023.0,1.0,0.0,0.0002,0.0,12838.0,8e-05,8.0,0.0,0.0,2020/01/04 18:28:00
Brooks,13027.0,2.0,0.0,0.0004,0.0,15513.0,0.00013000000000000002,13.0,0.0,0.0,2020/01/04 18:28:00
Bryan,13029.0,9.0,1.0,0.0019,0.1111,38109.0,0.00023999999999999998,24.0,3.0,11.0,2020/01/04 18:28:00
Bulloch,13031.0,2.0,0.0,0.0004,0.0,77296.0,2.9999999999999997e-05,3.0,0.0,0.0,2020/01/04 18:28:00
Burke,13033.0,8.0,0.0,0.0017,0.0,22423.0,0.00036,36.0,0.0,0.0,2020/01/04 18:28:00
Butts,13035.0,8.0,0.0,0.0017,0.0,24193.0,0.00033,33.0,0.0,0.0,2020/01/04 18:28:00
Calhoun,13037.0,10.0,1.0,0.0021,0.1,6352.0,0.00157,157.0,16.0,10.0,2020/01/04 18:28:00
Camden,13039.0,5.0,0.0,0.0011,0.0,53677.0,9e-05,9.0,0.0,0.0,2020/01/04 18:28:00
Candler,13043.0,1.0,0.0,0.0002,0.0,10836.0,9e-05,9.0,0.0,0.0,2020/01/04 18:28:00
Carroll,13045.0,133.0,2.0,0.027999999999999997,0.015,118121.0,0.0011300000000000001,113.0,2.0,2.0,2020/01/04 18:28:00
Catoosa,13047.0,4.0,0.0,0.0008,0.0,67420.0,5.9999999999999995e-05,6.0,0.0,0.0,2020/01/04 18:28:00
Charlton,13049.0,1.0,0.0,0.0002,0.0,12968.0,8e-05,8.0,0.0,0.0,2020/01/04 18:28:00
Chatham,13051.0,39.0,2.0,0.0082,0.0513,289195.0,0.00013000000000000002,13.0,1.0,5.0,2020/01/04 18:28:00
Chattahoochee,13053.0,2.0,0.0,0.0004,0.0,10684.0,0.00018999999999999998,19.0,0.0,0.0,2020/01/04 18:28:00
Chattooga,13055.0,3.0,0.0,0.0006,0.0,24790.0,0.00011999999999999999,12.0,0.0,0.0,2020/01/04 18:28:00
Cherokee,13057.0,85.0,4.0,0.0179,0.0471,254149.0,0.00033,33.0,2.0,5.0,2020/01/04 18:28:00
Clarke,13059.0,54.0,7.0,0.0114,0.1296,127330.0,0.00042,42.0,5.0,13.0,2020/01/04 18:28:00
Clay,13061.0,5.0,0.0,0.0011,0.0,2887.0,0.00173,173.0,0.0,0.0,2020/01/04 18:28:00
Clayton,13063.0,128.0,5.0,0.027000000000000003,0.0391,289615.0,0.00044,44.0,2.0,4.0,2020/01/04 18:28:00
Clinch,13065.0,1.0,0.0,0.0002,0.0,6648.0,0.00015,15.0,0.0,0.0,2020/01/04 18:28:00
Cobb,13067.0,304.0,15.0,0.064,0.0493,756865.0,0.0004,40.0,2.0,5.0,2020/01/04 18:28:00
Coffee,13069.0,9.0,0.0,0.0019,0.0,43093.0,0.00021,21.0,0.0,0.0,2020/01/04 18:28:00
Colquitt,13071.0,21.0,1.0,0.0044,0.0476,45592.0,0.00045999999999999996,46.0,2.0,5.0,2020/01/04 18:28:00
Columbia,13073.0,24.0,0.0,0.0051,0.0,154291.0,0.00016,16.0,0.0,0.0,2020/01/04 18:28:00
Cook,13075.0,1.0,0.0,0.0002,0.0,17162.0,5.9999999999999995e-05,6.0,0.0,0.0,2020/01/04 18:28:00
Coweta,13077.0,42.0,2.0,0.0088,0.0476,145864.0,0.00029,29.0,1.0,5.0,2020/01/04 18:28:00
Crisp,13081.0,19.0,0.0,0.004,0.0,22601.0,0.00084,84.0,0.0,0.0,2020/01/04 18:28:00
Dade,13083.0,1.0,0.0,0.0002,0.0,16226.0,5.9999999999999995e-05,6.0,0.0,0.0,2020/01/04 18:28:00
Dawson,13085.0,11.0,0.0,0.0023,0.0,25083.0,0.00044,44.0,0.0,0.0,2020/01/04 18:28:00
Decatur,13087.0,8.0,0.0,0.0017,0.0,26575.0,0.0003,30.0,0.0,0.0,2020/01/04 18:28:00
Dodge,13091.0,3.0,0.0,0.0006,0.0,20705.0,0.00014,14.0,0.0,0.0,2020/01/04 18:28:00
Dooly,13093.0,10.0,0.0,0.0021,0.0,13706.0,0.00073,73.0,0.0,0.0,2020/01/04 18:28:00
Dougherty,13095.0,490.0,29.0,0.1032,0.0592,91243.0,0.005370000000000001,537.0,32.0,6.0,2020/01/04 18:28:00
Douglas,13097.0,56.0,2.0,0.0118,0.0357,145331.0,0.00039,39.0,1.0,4.0,2020/01/04 18:28:00
Early,13099.0,34.0,1.0,0.0072,0.0294,10247.0,0.0033200000000000005,332.0,10.0,3.0,2020/01/04 18:28:00
Effingham,13103.0,5.0,0.0,0.0011,0.0,62190.0,8e-05,8.0,0.0,0.0,2020/01/04 18:28:00
Emanuel,13107.0,1.0,0.0,0.0002,0.0,22612.0,4e-05,4.0,0.0,0.0,2020/01/04 18:28:00
Fannin,13111.0,6.0,0.0,0.0013,0.0,25964.0,0.00022999999999999998,23.0,0.0,0.0,2020/01/04 18:28:00
Fayette,13113.0,48.0,4.0,0.0101,0.0833,113459.0,0.00042,42.0,4.0,8.0,2020/01/04 18:28:00
Floyd,13115.0,70.0,2.0,0.0147,0.0286,97927.0,0.0007099999999999999,71.0,2.0,3.0,2020/01/04 18:28:00
Forsyth,13117.0,50.0,1.0,0.0105,0.02,236612.0,0.00021,21.0,0.0,2.0,2020/01/04 18:28:00
Franklin,13119.0,5.0,0.0,0.0011,0.0,23023.0,0.00022,22.0,0.0,0.0,2020/01/04 18:28:00
Fulton,13121.0,638.0,20.0,0.1344,0.0313,1050114.0,0.00061,61.0,2.0,3.0,2020/01/04 18:28:00
Gilmer,13123.0,1.0,0.0,0.0002,0.0,30816.0,2.9999999999999997e-05,3.0,0.0,0.0,2020/01/04 18:28:00
Glynn,13127.0,19.0,0.0,0.004,0.0,85219.0,0.00022,22.0,0.0,0.0,2020/01/04 18:28:00
Gordon,13129.0,18.0,1.0,0.0038,0.0556,57685.0,0.00031,31.0,2.0,6.0,2020/01/04 18:28:00
Grady,13131.0,2.0,0.0,0.0004,0.0,24748.0,8e-05,8.0,0.0,0.0,2020/01/04 18:28:00
Greene,13133.0,8.0,0.0,0.0017,0.0,17698.0,0.00045,45.0,0.0,0.0,2020/01/04 18:28:00
Gwinnett,13135.0,257.0,6.0,0.0541,0.0233,927781.0,0.00028,28.0,1.0,2.0,2020/01/04 18:28:00
Habersham,13137.0,2.0,0.0,0.0004,0.0,45388.0,4e-05,4.0,0.0,0.0,2020/01/04 18:28:00
Hall,13139.0,71.0,0.0,0.015,0.0,202148.0,0.00035,35.0,0.0,0.0,2020/01/04 18:28:00
Haralson,13143.0,6.0,0.0,0.0013,0.0,29533.0,0.0002,20.0,0.0,0.0,2020/01/04 18:28:00
Harris,13145.0,3.0,0.0,0.0006,0.0,34475.0,9e-05,9.0,0.0,0.0,2020/01/04 18:28:00
Hart,13147.0,3.0,0.0,0.0006,0.0,26099.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Heard,13149.0,2.0,1.0,0.0004,0.5,11879.0,0.00016999999999999999,17.0,8.0,50.0,2020/01/04 18:28:00
Henry,13151.0,95.0,2.0,0.02,0.0211,230220.0,0.00041,41.0,1.0,2.0,2020/01/04 18:28:00
Houston,13153.0,44.0,5.0,0.0093,0.1136,155469.0,0.00028,28.0,3.0,11.0,2020/01/04 18:28:00
Irwin,13155.0,5.0,0.0,0.0011,0.0,9398.0,0.00053,53.0,0.0,0.0,2020/01/04 18:28:00
Jackson,13157.0,10.0,0.0,0.0021,0.0,70422.0,0.00014,14.0,0.0,0.0,2020/01/04 18:28:00
Jasper,13159.0,2.0,0.0,0.0004,0.0,14040.0,0.00014,14.0,0.0,0.0,2020/01/04 18:28:00
Jefferson,13163.0,2.0,0.0,0.0004,0.0,15430.0,0.00013000000000000002,13.0,0.0,0.0,2020/01/04 18:28:00
Jenkins,13165.0,1.0,0.0,0.0002,0.0,8683.0,0.00011999999999999999,12.0,0.0,0.0,2020/01/04 18:28:00
Johnson,13167.0,1.0,0.0,0.0002,0.0,9708.0,0.0001,10.0,0.0,0.0,2020/01/04 18:28:00
Jones,13169.0,4.0,0.0,0.0008,0.0,28616.0,0.00014,14.0,0.0,0.0,2020/01/04 18:28:00
Lamar,13171.0,4.0,0.0,0.0008,0.0,19000.0,0.00021,21.0,0.0,0.0,2020/01/04 18:28:00
Lanier,13173.0,1.0,0.0,0.0002,0.0,10340.0,0.0001,10.0,0.0,0.0,2020/01/04 18:28:00
Laurens,13175.0,14.0,0.0,0.0029,0.0,47325.0,0.0003,30.0,0.0,0.0,2020/01/04 18:28:00
Lee,13177.0,94.0,7.0,0.0198,0.0745,29764.0,0.00316,316.0,24.0,7.0,2020/01/04 18:28:00
Liberty,13179.0,7.0,0.0,0.0015,0.0,61497.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Lincoln,13181.0,4.0,0.0,0.0008,0.0,7915.0,0.0005099999999999999,51.0,0.0,0.0,2020/01/04 18:28:00
Long,13183.0,1.0,0.0,0.0002,0.0,18998.0,5e-05,5.0,0.0,0.0,2020/01/04 18:28:00
Lowndes,13185.0,24.0,1.0,0.0051,0.0417,116321.0,0.00021,21.0,1.0,4.0,2020/01/04 18:28:00
Lumpkin,13187.0,7.0,0.0,0.0015,0.0,32955.0,0.00021,21.0,0.0,0.0,2020/01/04 18:28:00
Macon,13193.0,3.0,0.0,0.0006,0.0,13143.0,0.00022999999999999998,23.0,0.0,0.0,2020/01/04 18:28:00
Madison,13195.0,3.0,1.0,0.0006,0.3333,29650.0,0.0001,10.0,3.0,33.0,2020/01/04 18:28:00
Meriwether,13199.0,7.0,0.0,0.0015,0.0,21068.0,0.00033,33.0,0.0,0.0,2020/01/04 18:28:00
Miller,13201.0,4.0,0.0,0.0008,0.0,5686.0,0.0007,70.0,0.0,0.0,2020/01/04 18:28:00
Mitchell,13205.0,39.0,1.0,0.0082,0.0256,22192.0,0.00176,176.0,5.0,3.0,2020/01/04 18:28:00
Monroe,13207.0,6.0,0.0,0.0013,0.0,27520.0,0.00022,22.0,0.0,0.0,2020/01/04 18:28:00
Morgan,13211.0,2.0,0.0,0.0004,0.0,18853.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Murray,13213.0,5.0,0.0,0.0011,0.0,39921.0,0.00013000000000000002,13.0,0.0,0.0,2020/01/04 18:28:00
Muscogee,13215.0,22.0,0.0,0.0046,0.0,194160.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Newton,13217.0,34.0,0.0,0.0072,0.0,109541.0,0.00031,31.0,0.0,0.0,2020/01/04 18:28:00
Oconee,13219.0,17.0,0.0,0.0036,0.0,39272.0,0.00043,43.0,0.0,0.0,2020/01/04 18:28:00
Oglethorpe,13221.0,1.0,0.0,0.0002,0.0,15054.0,7e-05,7.0,0.0,0.0,2020/01/04 18:28:00
Paulding,13223.0,33.0,0.0,0.006999999999999999,0.0,164044.0,0.0002,20.0,0.0,0.0,2020/01/04 18:28:00
Peach,13225.0,7.0,1.0,0.0015,0.1429,27297.0,0.00026000000000000003,26.0,4.0,14.0,2020/01/04 18:28:00
Pickens,13227.0,7.0,1.0,0.0015,0.1429,31980.0,0.00022,22.0,3.0,14.0,2020/01/04 18:28:00
Pierce,13229.0,7.0,0.0,0.0015,0.0,19389.0,0.00036,36.0,0.0,0.0,2020/01/04 18:28:00
Pike,13231.0,2.0,0.0,0.0004,0.0,18634.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Polk,13233.0,16.0,0.0,0.0034,0.0,42470.0,0.00037999999999999997,38.0,0.0,0.0,2020/01/04 18:28:00
Pulaski,13235.0,4.0,0.0,0.0008,0.0,11069.0,0.00036,36.0,0.0,0.0,2020/01/04 18:28:00
Putnam,13237.0,1.0,0.0,0.0002,0.0,21809.0,5e-05,5.0,0.0,0.0,2020/01/04 18:28:00
Rabun,13241.0,2.0,0.0,0.0004,0.0,16867.0,0.00011999999999999999,12.0,0.0,0.0,2020/01/04 18:28:00
Randolph,13243.0,4.0,0.0,0.0008,0.0,6833.0,0.00059,59.0,0.0,0.0,2020/01/04 18:28:00
Richmond,13245.0,41.0,0.0,0.0086,0.0,201554.0,0.0002,20.0,0.0,0.0,2020/01/04 18:28:00
Rockdale,13247.0,47.0,2.0,0.0099,0.0426,90594.0,0.0005200000000000001,52.0,2.0,4.0,2020/01/04 18:28:00
Schley,13249.0,4.0,0.0,0.0008,0.0,5236.0,0.0007599999999999999,76.0,0.0,0.0,2020/01/04 18:28:00
Screven,13251.0,2.0,0.0,0.0004,0.0,13938.0,0.00014,14.0,0.0,0.0,2020/01/04 18:28:00
Seminole,13253.0,5.0,0.0,0.0011,0.0,8315.0,0.0006,60.0,0.0,0.0,2020/01/04 18:28:00
Spalding,13255.0,17.0,1.0,0.0036,0.0588,66100.0,0.00026000000000000003,26.0,2.0,6.0,2020/01/04 18:28:00
Stephens,13257.0,5.0,0.0,0.0011,0.0,26035.0,0.00018999999999999998,19.0,0.0,0.0,2020/01/04 18:28:00
Stewart,13259.0,1.0,0.0,0.0002,0.0,6199.0,0.00016,16.0,0.0,0.0,2020/01/04 18:28:00
Sumter,13261.0,38.0,3.0,0.008,0.0789,29733.0,0.00128,128.0,10.0,8.0,2020/01/04 18:28:00
Talbot,13263.0,1.0,0.0,0.0002,0.0,6272.0,0.00016,16.0,0.0,0.0,2020/01/04 18:28:00
Tattnall,13267.0,2.0,0.0,0.0004,0.0,25391.0,8e-05,8.0,0.0,0.0,2020/01/04 18:28:00
Taylor,13269.0,2.0,0.0,0.0004,0.0,8039.0,0.00025,25.0,0.0,0.0,2020/01/04 18:28:00
Terrell,13273.0,46.0,2.0,0.0097,0.0435,8611.0,0.00534,534.0,23.0,4.0,2020/01/04 18:28:00
Thomas,13275.0,14.0,0.0,0.0029,0.0,44448.0,0.00031,31.0,0.0,0.0,2020/01/04 18:28:00
Tift,13277.0,28.0,0.0,0.0059,0.0,40571.0,0.0006900000000000001,69.0,0.0,0.0,2020/01/04 18:28:00
Toombs,13279.0,3.0,0.0,0.0006,0.0,26887.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Troup,13285.0,19.0,1.0,0.004,0.0526,70034.0,0.00027,27.0,1.0,5.0,2020/01/04 18:28:00
Turner,13287.0,5.0,0.0,0.0011,0.0,7912.0,0.00063,63.0,0.0,0.0,2020/01/04 18:28:00
Twiggs,13289.0,2.0,0.0,0.0004,0.0,8188.0,0.00023999999999999998,24.0,0.0,0.0,2020/01/04 18:28:00
Union,13291.0,1.0,0.0,0.0002,0.0,24001.0,4e-05,4.0,0.0,0.0,2020/01/04 18:28:00
Upson,13293.0,6.0,0.0,0.0013,0.0,26215.0,0.00022999999999999998,23.0,0.0,0.0,2020/01/04 18:28:00
Walker,13295.0,2.0,0.0,0.0004,0.0,69410.0,2.9999999999999997e-05,3.0,0.0,0.0,2020/01/04 18:28:00
Walton,13297.0,13.0,0.0,0.0027,0.0,93503.0,0.00014,14.0,0.0,0.0,2020/01/04 18:28:00
Ware,13299.0,12.0,2.0,0.0025,0.1667,35680.0,0.00033999999999999997,34.0,6.0,17.0,2020/01/04 18:28:00
Warren,13301.0,4.0,0.0,0.0008,0.0,5251.0,0.0007599999999999999,76.0,0.0,0.0,2020/01/04 18:28:00
Washington,13303.0,4.0,0.0,0.0008,0.0,20386.0,0.0002,20.0,0.0,0.0,2020/01/04 18:28:00
Webster,13307.0,1.0,0.0,0.0002,0.0,2611.0,0.00037999999999999997,38.0,0.0,0.0,2020/01/04 18:28:00
Wheeler,13309.0,1.0,0.0,0.0002,0.0,7879.0,0.00013000000000000002,13.0,0.0,0.0,2020/01/04 18:28:00
White,13311.0,3.0,0.0,0.0006,0.0,29970.0,0.0001,10.0,0.0,0.0,2020/01/04 18:28:00
Whitfield,13313.0,14.0,1.0,0.0029,0.0714,104062.0,0.00013000000000000002,13.0,1.0,7.0,2020/01/04 18:28:00
Wilcox,13315.0,1.0,0.0,0.0002,0.0,8812.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Wilkes,13317.0,2.0,0.0,0.0004,0.0,9876.0,0.0002,20.0,0.0,0.0,2020/01/04 18:28:00
Wilkinson,13319.0,1.0,0.0,0.0002,0.0,9036.0,0.00011,11.0,0.0,0.0,2020/01/04 18:28:00
Worth,13321.0,28.0,1.0,0.0059,0.0357,20299.0,0.0013800000000000002,138.0,5.0,4.0,2020/01/04 18:28:00
